0.9973569167005722+0.07265797072261054i   0.6127659574468085   0.9215686274509803   red
0.9973932315179498+0.07215775580061604i   0.7107843137254901   0.8   red
0.9973322836635516+0.07299531466090754i   0.7206703910614526   0.7019607843137254   red
0.9976277072729844+0.06884008774869749i   0.6785714285714286   0.4392156862745098   red
0.9975640502598242+0.0697564737441253i   0.8888888888888888   0.5294117647058824   red
0.9930337092856241+0.1178306081730665i   0.8986486486486487   0.5803921568627451   red
0.9941090015469614+-0.10838492996401064i   0.7803468208092486   0.6784313725490196   red
0.9947100738723125+-0.10272229036065463i   0.8084112149532711   0.8392156862745098   red
0.9974977965944997+0.07069756565199467i   0.8314606741573033   0.34901960784313724   red
0.9989074228728941+-0.046732863484201324i   0.6666666666666666   0.6588235294117647   red
0.9982699367944867+-0.058797391883752666i   0.6223776223776223   0.5607843137254902   red
0.9914448613738104+0.13052619222005155i   0.4417177914110429   0.6392156862745098   red
0.9994755690455149+0.0323818912533559i   0.9797979797979798   0.38823529411764707   red
0.9995459697845219+0.03013062043037787i   0.7473118279569892   0.7294117647058823   red
0.9976889015579165+-0.06794744813573297i   0.5923076923076922   0.5098039215686274   red
-0.44974419148406564+0.8931574117849239i   0.6043956043956044   0.3568627450980392   green
-0.48630098109428127+0.8737913685696028i   0.8866666666666667   0.5882352941176471   green
-0.48428315338761935+0.8749113254181498i   0.6304347826086957   0.7215686274509804   green
-0.4752922235610901+0.8798279958164293i   0.6324786324786325   0.4588235294117647   green
-0.48175367410171505+0.8763066800438637i   0.4098360655737705   0.47843137254901963   green
-0.30689719919173986+0.9517426695952355i   0.7704918032786885   0.47843137254901963   green
-0.31579958761502486+0.9488259168373196i   0.5866666666666667   0.5882352941176471   green
-0.5161062738075067+0.8565245554778514i   0.8484848484848485   0.25882352941176473   green
-0.5243072835572319+0.8515291377333112i   0.6434782608695652   0.45098039215686275   green
-0.6283109866484269+0.7779622767569648i   0.8175675675675675   0.5803921568627451   green
-0.7082700996471977+0.7059415457003141i   0.8195876288659795   0.7607843137254902   green
-0.7869863016606888+0.6169704701186526i   0.5163934426229508   0.47843137254901963   green
-0.3051467057592414+0.9523053543713187i   0.6518987341772152   0.6196078431372549   green
-0.4752922235610901+0.8798279958164293i   0.8604651162790697   0.16862745098039217   green
0.02227895551635362+0.999751793267259i   0.6266666666666667   0.5882352941176471   green
